,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
30,35.wav,129.19921875,161486,1281.6349206349207,0.3918139636516571,0.29566627740859985,0.08741854876279831,0.5432957791586345,0.25791371226185505,0.06651948297269096,0.2702031857552161,0.10160497891868046,0.0103235717410655,5.112336158752441,27.216773986816406,740.7528076171875,0.0374564565718174,33.05459976196289,1092.6065673828125,0.004952661693096161,3.147984027862549,9.90980339050293,2508.0330606430357,744.5548484673297,554361.9223762084,2353.924022208053,410.9918011917467,168914.26064683622,20.270903789502906,6.750307114263313,45.5666461368739,20.270903789502906,6.750307114263313,45.5666461368739,2.1207185497129313,2.460353454030773,6.053339118761156,-0.003664425268552065,0.0600978859576514,0.003611755896578873,0.13780207678260448,0.06512363478549588,0.004241087807674648,-3.0672858883917797e-06,0.10929611325263977,0.011945639736950397,-0.00010114323231391609,0.079557865858078,0.0063294535502791405,4.345614512471655,2.520539446450953,6.353119101115276
31,36.wav,135.99917763157896,163359,1256.6076923076923,0.3486959636211395,0.30112484097480774,0.09067617356777191,0.5850458842478653,0.2317907981930427,0.05372697412696785,0.27693644398185424,0.08148336841355201,0.006639539328018646,6.772782325744629,34.582366943359375,1195.940185546875,1.4287641048431396,30.44986915588379,927.194580078125,0.00226527638733387,2.7512922286987305,7.56960916519165,2270.4973317965723,642.3378685249467,412597.9373411716,2513.38372049951,336.5697418800027,113279.19114917166,19.497993042100543,6.271972021885184,39.337633043310525,19.497993042100543,6.271972021885184,39.337633043310525,2.185737890172862,2.417706219469914,5.845303363663505,-0.0008186827350179863,0.051647236408257635,0.002667437028610453,0.09432350371275154,0.053290381898089885,0.0028398648028442664,-6.931638836249476e-06,0.12218939512968063,0.014930248260498047,-0.0003892508684657514,0.08823605626821518,0.007785601541399956,3.474866213151927,2.066957818424388,4.272314623145706
32,37.wav,89.10290948275862,110876,1274.4367816091954,0.31524625420570374,0.30188584327697754,0.09113505482673645,0.43223023929042514,0.28437245624128216,0.08086769386869995,0.23628826047990553,0.16583483136154978,0.02750119129271365,3.563220977783203,29.90692710876465,894.42431640625,-1.0518585443496704,49.30923843383789,2431.40087890625,0.006461004260927439,3.006072759628296,9.036473274230957,2149.4076368154174,1033.6399046943334,1068411.4525765106,2410.293746108876,569.1140254767841,323890.7739943897,22.12588741344154,7.401811949839246,54.786820140783064,22.12588741344154,7.401811949839246,54.786820140783064,1.2405462138812327,1.5951409141263855,2.5444745359199605,-0.015122241853829899,0.0802159070142266,0.0064345917381150464,0.08465047074545279,0.07244258464713414,0.0052479280703571956,1.0581688002275769e-05,0.09877488017082214,0.009756477549672127,4.1295908886240795e-05,0.057101864367723465,0.003260622965171933,2.6540408163265305,1.6756877792591756,2.8079295335585477
33,38.wav,107.666015625,134884,1284.6095238095238,0.33192718029022217,0.28889524936676025,0.08346047252416611,0.47325430615733327,0.25857817422535206,0.06686267218571652,0.24905477281652874,0.145962507071647,0.0213050534706406,4.703305244445801,21.12323760986328,446.1911315917969,-1.7854219675064087,42.13191223144531,1775.09814453125,0.01100685354322195,2.6289145946502686,6.911191463470459,1903.1672858513496,901.8703157337669,813370.0664017245,2145.176209133796,512.3635313962959,262516.3883048831,21.11823189556947,6.609753219874497,43.68883762764128,21.11823189556947,6.609753219874497,43.68883762764128,1.7498800468741091,2.0024361933171924,4.009750708306648,-0.0023236099341906787,0.07955368486097418,0.006328788774959192,0.08608810377563854,0.07199813828770799,0.005183731916895923,-0.00038913419120945036,0.11821656674146652,0.013975157402455807,-0.001233982970006764,0.05060744285583496,0.0025611133314669132,2.7260226757369614,1.4811419186523296,2.193781383189104
34,39.wav,172.265625,208354,1247.62874251497,0.4055144786834717,0.31479203701019287,0.09909402579069138,0.45088375681229426,0.29509339544767293,0.08708011203683669,0.24236616779858375,0.15681828350024138,0.024591974039962078,3.7877326011657715,47.72321701049805,2277.505615234375,0.6343549489974976,58.56542205810547,3429.908447265625,0.00319304340519011,3.2237401008605957,10.392500877380371,2472.009987622952,1292.6407627663548,1670920.1415651836,2744.727996407515,860.5803686794765,740598.5709565036,19.596647650809608,7.570465579613181,57.31194909210793,19.596647650809608,7.570465579613181,57.31194909210793,0.9022298289385625,1.2359373490937853,1.5275411308849731,0.010314796140628123,0.08330406403208569,0.0069395670842618325,0.07755206317724458,0.06903000449336354,0.004765141520353789,-1.6088706615846604e-05,0.10291885584592819,0.010592290200293064,-6.913453398738056e-05,0.050369374454021454,0.0025370740331709385,2.929197278911565,1.2786855020930645,1.6350366132629923
35,4.wav,112.34714673913044,142300,1281.981981981982,0.3764491677284241,0.2904050350189209,0.0843350887298584,0.46556747825388506,0.2588935264002199,0.06702585801194134,0.2522841286857938,0.14030699108235178,0.019686051746583146,11.847529411315918,70.91883087158203,5029.48046875,3.086153984069824,42.52576446533203,1808.440673828125,0.006660281680524349,1.80386221408844,3.2539188861846924,1496.3618614330098,575.3719171832793,331052.8430831623,2107.139101661011,439.13380630344835,192838.4998385545,19.619353868977388,6.664798091060779,44.4195335946074,19.619353868977388,6.664798091060779,44.4195335946074,2.230722289439479,2.482516553281729,6.162888437317795,-0.011913887966436658,0.07571715121128118,0.00573308698755202,0.045182077508223686,0.02671391811455008,0.0007136334210308869,-1.7720807363730273e-06,0.19798359274864197,0.03919750452041626,0.00014373136218637228,0.05472761392593384,0.002995111746713519,3.8382585034013608,2.0989362017348725,4.405533178953214
36,40.wav,123.046875,156739,1284.7459016393443,0.39426612854003906,0.300518274307251,0.09031122922897339,0.5103966534467894,0.26518416771442294,0.0703226428063912,0.25885824998467544,0.12777221821743806,0.01632573974820461,4.111403942108154,31.235544204711914,975.6591796875,-1.877054214477539,51.41814041137695,2643.8251953125,0.008240364491939545,2.086341381072998,4.35282039642334,1655.3411909149158,784.3025468046816,615130.4849243098,1931.2713425500606,479.3932253285444,229817.86449090458,21.477733174174546,8.947565205462045,80.05892310599505,21.477733174174546,8.947565205462045,80.05892310599505,1.297934315265987,1.4799225733769656,2.1901708231907002,0.02302800893884158,0.07397645291307967,0.0054725155856010935,0.06571880139802631,0.04574478236147107,0.0020925851132983547,1.3716166904487181e-06,0.10957552492618561,0.012006795965135098,-1.430593056284124e-05,0.045029282569885254,0.002027636393904686,10.050757369614512,3.4025615089651393,11.577424822291125
37,41.wav,99.38401442307692,123242,1257.5714285714287,0.34237635135650635,0.28250738978385925,0.07981043308973312,0.5242532344182274,0.2543088049072936,0.06467296825337591,0.25874811027964995,0.127995112250599,0.01638274876004344,11.93455982208252,49.232418060302734,2423.830810546875,4.304082870483398,25.800039291381836,665.6420288085938,0.00530015816912055,2.3962433338165283,5.7419819831848145,2699.3437153181903,769.5800845346157,592253.5065123063,2690.8792142665307,423.4270792033949,179290.49140271806,20.420877610428107,6.262515978445345,39.21910638028325,20.420877610428107,6.262515978445345,39.21910638028325,3.298565170701296,3.6184414353543324,13.09311842108912,0.0016178912960543865,0.0718795845023631,0.005166674668232358,0.13560915731424147,0.06344075125868395,0.004024728920266209,-3.60941412509419e-05,0.19107206165790558,0.036508530378341675,-0.0005175765254534781,0.08793112635612488,0.007731882389634848,5.111873015873016,2.838360707671167,8.056291506851569
38,42.wav,89.10290948275862,112412,1263.056179775281,0.2900579869747162,0.29927000403404236,0.08956252783536911,0.4477001325136069,0.27340762485670217,0.07475172932978319,0.2384916729388679,0.16265010074436906,0.026455055272153406,4.923412322998047,34.820560455322266,1212.471435546875,-0.9529030323028564,43.12429428100586,1859.704833984375,0.007516683079302311,1.9079444408416748,3.640251874923706,2307.8101877221634,985.2277816445908,970673.7817243215,2749.617906502019,499.1683135044976,249169.00520692437,20.914657925879233,5.976638911663968,35.72021268041586,20.914657925879233,5.976638911663968,35.72021268041586,1.4220343825937773,1.681699734309797,2.828113996377642,0.02591995146536818,0.08169848981860946,0.006674643238641432,0.08189727499758127,0.07641882555106298,0.005839836898603796,-2.061564191535581e-05,0.1170603558421135,0.013703126460313797,-6.638791819568723e-05,0.06634409725666046,0.0044015394523739815,7.702058956916099,3.073642333294723,9.447277193021428
39,43.wav,99.38401442307692,121049,1344.9888888888888,0.48749372363090515,0.2890356183052063,0.08354159444570541,0.5076063200640284,0.2841552024115099,0.08074417905752614,0.25855295214172674,0.12838887908277447,0.01648370427213128,6.025850772857666,42.82638931274414,1834.099609375,3.0444130897521973,44.450557708740234,1975.85205078125,0.012935902923345566,3.1107728481292725,9.676907539367676,2187.930619263946,756.9417031333097,572960.7419423555,2278.1534457996413,455.8422480140731,207792.15507452373,19.6405512601398,6.939075137476285,48.150763763541526,19.6405512601398,6.939075137476285,48.150763763541526,1.7592607690569888,2.1703606832695277,4.710465495482172,0.009257402036659266,0.06268209446707032,0.003929044966778727,0.092891161655863,0.05581341236116395,0.0031151369993973293,-0.00020176156249362975,0.11513745039701462,0.013256632722914219,-0.00030813750345259905,0.07985493540763855,0.0063768113031983376,7.640526077097505,1.797087609850737,3.2295238774790342
40,44.wav,135.99917763157896,173961,1279.125,0.45827168226242065,0.2868402600288391,0.0822773277759552,0.5410052999937928,0.2651078953503021,0.07028219617706673,0.26439332189972586,0.11588573971011824,0.013429504668161276,3.461235761642456,24.152006149291992,583.3193969726562,1.6211717128753662,38.067501068115234,1449.1346435546875,0.009605726227164268,2.50781512260437,6.28913688659668,3180.0250463590487,1058.7590473938542,1120970.7204383416,2923.8551426081285,409.3046383368062,167530.28696402372,18.039364930384718,6.827570363912476,46.61571707417593,18.039364930384718,6.827570363912476,46.61571707417593,1.4064044953856936,1.7683821526506738,3.1271754378134307,0.010995599964604391,0.06197725681548571,0.0038411803623726697,0.1572632213864164,0.09278909598510568,0.008609816333733155,7.517650374211371e-05,0.08517128974199295,0.007254148367792368,0.0005300334305502474,0.06732513010501862,0.004532673396170139,6.570086167800454,2.8581158646405718,8.168826295710122
41,45.wav,117.45383522727273,152823,1284.2268907563025,0.3994024693965912,0.29493117332458496,0.08698439598083496,0.5714975935950656,0.2551635420700173,0.0651084332017175,0.2668726640011633,0.11005596095739449,0.01211231454225554,4.80047082901001,36.94872283935547,1365.208251953125,-1.9509745836257935,55.41551971435547,3070.879638671875,0.006500369869172573,2.806110143661499,7.874253749847412,1216.224693387391,471.68925248251514,222490.75090751392,1611.2566458136744,508.38736815271807,258457.7160972473,21.80636290042924,7.577049107196658,57.411673172869676,21.80636290042924,7.577049107196658,57.411673172869676,1.4402520206235392,1.9192507812910724,3.683523561486392,0.017689176066834744,0.06524893727699116,0.004257423815776727,0.05081998748306889,0.026809505721266755,0.0007187495970186349,5.551503272727132e-05,0.09154266864061356,0.008380060084164143,0.0003886167542077601,0.08017509430646896,0.006428045220673084,2.4868571428571427,1.3336402733072779,1.778596378587111
42,46.wav,135.99917763157896,175623,1291.3455882352941,0.31086501479148865,0.295223206281662,0.087156742811203,0.4281940083065446,0.2664431517733403,0.07099195312691126,0.23750235593019053,0.16409132902424314,0.02692596426094242,5.438471794128418,53.11769104003906,2821.4892578125,-1.0451565980911255,50.507118225097656,2550.968994140625,0.010213139466941357,1.488550066947937,2.2157812118530273,1606.6289539993854,442.4866724659467,195794.455309986,1687.9560646465914,465.56934769283106,216754.81751112823,21.21003809178967,7.181025088186087,51.56712131715799,21.21003809178967,7.181025088186087,51.56712131715799,1.5778614292521564,1.9151672195782574,3.6678654789471135,-0.02330520086109784,0.07355440287673917,0.005410250182553656,0.07863142172987617,0.03995131551624697,0.0015961076114787158,0.00032294768607243896,0.13966231048107147,0.019505560398101807,0.0011548284674063325,0.0367690734565258,0.0013519648928195238,3.5561360544217684,1.7156903008727422,2.9435932085088004
43,47.wav,161.4990234375,205546,1284.6625,0.3618360161781311,0.29863494634628296,0.08918283134698868,0.5054524207867175,0.2689142735362113,0.07231488651150826,0.2561231219513482,0.13317011577387844,0.01773427973522819,6.428030490875244,45.17295837402344,2040.5963134765625,1.5056586265563965,56.979087829589844,3246.616455078125,0.005830185953527689,2.806215763092041,7.874847412109375,1257.8632085049733,464.93572801290173,216165.23118288696,1681.132194414234,435.1289481166332,189337.20148908763,21.131366346137323,6.781096646225425,45.983271725449704,21.131366346137323,6.781096646225425,45.983271725449704,1.4971171207781035,1.8173301678927034,3.302688939132922,-0.009721044610924306,0.07191756128805428,0.005172135621621044,0.04642016525977167,0.025714927884383,0.0006612575160990184,7.529718459409196e-06,0.13572153449058533,0.018420333042740822,1.9317318219691515e-05,0.06292635947465897,0.003959727007895708,4.431528344671202,1.7158788442257384,2.944240208061456
44,48.wav,107.666015625,136598,1288.6603773584907,0.3874349892139435,0.30808359384536743,0.0949154943227768,0.37964248799609585,0.29779469229554323,0.08868167875939728,0.22852418558616672,0.17638035586627143,0.03111002993551255,10.403647422790527,58.55264663696289,3428.41259765625,4.773416996002197,48.960296630859375,2397.110595703125,0.00816277228295803,3.4613778591156006,11.981136322021484,1640.4446145135605,943.0891634522445,889417.1702210545,2009.2657288494916,717.6242759936928,514984.6014954717,22.422986555019286,8.7056325796499,75.78803861186175,22.422986555019286,8.7056325796499,75.78803861186175,2.0939444521980923,2.4341295476384315,5.9249866546864745,-0.00602902993033166,0.0900682304433554,0.00811228613519737,0.07123294039038312,0.07682766607654229,0.005902490274768688,1.1053314665332437e-05,0.18829338252544403,0.0354543961584568,-6.012503035890404e-06,0.06542103737592697,0.0042799124494194984,3.7291247165532875,1.5856083990104133,2.514153995012366
45,49.wav,83.35433467741936,99312,1241.4,0.41010504961013794,0.30842941999435425,0.09512871503829956,0.42564999712101653,0.28773570134447646,0.08279183382819774,0.23849728545113574,0.1626418708874588,0.026452378165772818,21.181781768798828,131.82830810546875,17378.703125,6.925570964813232,30.338611602783203,920.431396484375,0.012585241347551346,2.286076784133911,5.226146697998047,2864.8832335203983,1092.9223824818278,1194479.3341297547,2912.4097756032693,703.2833029069008,494607.40414763946,19.94651166605683,6.654778406731704,44.28607564270255,19.94651166605683,6.654778406731704,44.28607564270255,2.896216193328364,3.315683934120127,10.993759950982323,0.004211172598131025,0.08095538532878443,0.006553774413731965,0.09787658124516253,0.07058964973817364,0.004982898650158038,-2.0895695342915133e-06,0.2665787935256958,0.07106425613164902,-0.0002437660441501066,0.09773717075586319,0.009552554227411747,7.347954648526077,3.4537329243941928,11.928271113044463
46,5.wav,117.45383522727273,143895,1262.2368421052631,0.3406177759170532,0.2987544536590576,0.089254230260849,0.43983018500384785,0.27155708245815063,0.07374324903318283,0.24436460622689654,0.1536856289862755,0.02361927255690712,4.501291275024414,29.585691452026367,875.3131103515625,-0.1600121110677719,37.476959228515625,1404.5223388671875,0.003421642119064927,2.6784884929656982,7.1743011474609375,2493.1629712561166,1015.3710285326949,1030978.3255835427,2741.5384259019315,441.03539054345765,194512.2157118202,20.72415216908993,5.911116728457014,34.94130097744435,20.72415216908993,5.911116728457014,34.94130097744435,1.4319842432486456,1.693893616930029,2.8692755854762955,0.014876584634109864,0.07762052895568748,0.006024946515360718,0.09377985620646284,0.0832274620575559,0.006926810440541909,-3.4772372146107955e-06,0.11263379454612732,0.012686371803283691,-5.480158870341256e-05,0.05942130461335182,0.0035308916121721268,2.5797369614512466,1.4910194458459782,2.223138987890848
47,50.wav,112.34714673913044,137925,1265.366972477064,0.3027600646018982,0.3025669753551483,0.09154676645994186,0.4663182484410335,0.2710545486907115,0.07347056836592529,0.252065689803117,0.14069904533226987,0.01979622135741213,2.0119898319244385,14.741251945495605,217.3045196533203,-3.728860378265381,51.35932922363281,2637.78076171875,0.004385094624012709,2.912498950958252,8.482650756835938,1931.32069960899,813.0165544452634,660995.917802048,2283.006043619139,497.017136644486,247026.03411828366,22.235384329864907,7.03440230171031,49.48281574230731,22.235384329864907,7.03440230171031,49.48281574230731,0.9139658558277257,1.1229103921087253,1.2609277487057713,-0.008989070072777881,0.06989462269954277,0.00488525828231144,0.07141264451915634,0.05631891555162355,0.0031718202489109046,-5.032271843674607e-08,0.07986243814229965,0.006378008518368006,-4.4282223825575784e-05,0.03194645047187805,0.001020575757138431,3.7651156462585034,2.071699851871145,4.291940276242923
48,51.wav,95.703125,122032,1271.1666666666667,0.37243685126304626,0.3012055456638336,0.09072477370500565,0.4309285633611359,0.284349984010172,0.08085491340658506,0.23371167080168576,0.16944671216762452,0.028712188264417796,8.949156761169434,47.87532043457031,2292.046142578125,5.585155010223389,39.465057373046875,1557.4908447265625,0.009434009902179241,2.680119752883911,7.183042049407959,1722.3430606884162,758.2461348777197,574937.201057001,2254.052855596729,491.38875275162724,241462.90633079983,20.893780986909256,6.962813105366482,48.48076634026324,20.893780986909256,6.962813105366482,48.48076634026324,2.0026246578157965,2.198369012247791,4.832826314011328,0.01023342479310874,0.08708365997069646,0.007583563833891882,0.05529747363583591,0.03919909601408929,0.0015365691283217905,8.74101999670529e-07,0.16267798840999603,0.026464127004146576,1.8494347386877052e-05,0.06821382790803909,0.004653126001358032,2.6261768707482993,1.6176977619260384,2.6169460489405134
49,52.wav,83.35433467741936,103788,1265.7073170731708,0.25851932168006897,0.3074604868888855,0.09453194588422775,0.39096620626266193,0.2936779112878023,0.08624671557836629,0.22902339583652262,0.17573166331893864,0.0308816174928408,3.632993459701538,37.857669830322266,1433.203125,-7.504939079284668,71.60811614990234,5127.72265625,0.004647849127650261,2.951972484588623,8.714141845703125,1066.9821491289388,756.5714940241445,572400.425569926,1643.818196739842,570.2526172092028,325188.0474339455,24.69333092542385,7.593814596964949,57.66602013307793,24.69333092542385,7.593814596964949,57.66602013307793,0.7918992162744771,1.0086366856643765,1.017347963668018,0.0023220971431371293,0.09522569686641706,0.009067933343694752,0.0391021822997291,0.045783100270594,0.002096092270387264,-1.2788343610736774e-06,0.11446824669837952,0.013102979399263859,-2.0294281057431363e-05,0.024144094437360764,0.0005829372676089406,2.7074467120181405,1.73852810644006,3.0224799768820607
50,53.wav,123.046875,156551,1272.7723577235772,0.27820277214050293,0.3087596893310547,0.0953325405716896,0.42787339172192057,0.2798806582282761,0.0783331828502931,0.24314672599546044,0.15560527938030197,0.024213002971021826,3.5441808700561523,28.207569122314453,795.6669921875,-3.00087308883667,64.31998443603516,4137.060546875,0.0029759935569018126,3.4190547466278076,11.689934730529785,1353.520572781303,839.4144203085445,704616.5690219299,1784.5653051809825,636.4614803577795,405083.2159792161,22.417162738480133,6.861339681773317,47.07798222867716,22.417162738480133,6.861339681773317,47.07798222867716,0.9943850997103924,1.2755906525480891,1.6271315128680597,-0.005646985772460432,0.09280974097282607,0.00861364801944307,0.052100403020994585,0.04798170365970198,0.0023022438860874584,8.159422577591613e-06,0.11054076999425888,0.01221926137804985,1.7760306946001947e-05,0.03479159250855446,0.0012104548513889313,2.719056689342404,1.5604241436631126,2.4349235081267584
51,54.wav,117.45383522727273,144148,1501.5416666666667,0.4008910059928894,0.31124061346054077,0.09687071293592453,0.4512283313050895,0.2864189570917936,0.0820358189815507,0.23624581879149306,0.16589528756679728,0.027521246436870362,4.454899787902832,56.06958770751953,3143.798583984375,-0.7656401991844177,61.59081268310547,3793.427978515625,0.004141178447753191,4.075552940368652,16.610132217407227,1483.082591871829,887.263180427827,787235.9513429027,1914.6861097955318,681.6945486256684,464707.4576259538,20.950309732762705,6.824259677289533,46.57052014307985,20.950309732762705,6.824259677289533,46.57052014307985,0.9765586944516694,1.3104085479245111,1.7171705624736255,0.008141365218343449,0.08014511104302038,0.006423238824098068,0.04965635128434598,0.04030662378762011,0.0016246239211567433,-1.5788781411174568e-06,0.12070056051015854,0.014568625018000603,2.4636619855300523e-06,0.04496244341135025,0.002021621447056532,8.215219954648525,2.962684232997078,8.777497864449485
52,55.wav,161.4990234375,203506,1279.9119496855346,0.328738272190094,0.29575562477111816,0.0874713882803917,0.5040343276019273,0.2640856336539603,0.06974122190241373,0.2527233766280303,0.13951425819270263,0.01946422823906009,8.128579139709473,47.71366500854492,2276.59375,3.821580410003662,31.61838150024414,999.7221069335938,0.0021480321884155273,2.122706413269043,4.505882263183594,2243.753454492617,739.0658768157487,546218.3702734313,2698.708142639863,384.57569750652976,147898.4671126339,20.78208741839017,6.651268025440116,44.23936634624206,20.78208741839017,6.651268025440116,44.23936634624206,2.0714166332367046,2.2686247621112927,5.146658311264519,0.026706006401239196,0.06610826110108182,0.004370302185808809,0.08269980226876934,0.049021243243995254,0.0024030822891869504,-2.605055306048598e-05,0.14281076192855835,0.020394913852214813,-0.000126542872749269,0.08886260539293289,0.007896563038229942,4.026340136054422,1.9587982703145335,3.836890663787208
53,56.wav,80.74951171875,101420,1267.75,0.2700668275356293,0.3035154640674591,0.09212163090705872,0.43416026056971824,0.28679768268545397,0.08225291079374636,0.2430174588606046,0.15580708591802772,0.02427584802226767,3.9571738243103027,35.56783676147461,1265.0709228515625,-6.556283473968506,75.45968627929688,5694.16455078125,0.0039086127653717995,2.969954252243042,8.82062816619873,1058.3302757002177,765.251685020707,585610.1414270314,1565.7363739412986,881.2009571181051,776515.1268258644,23.32787968829611,6.308831608558977,39.80135626515285,23.32787968829611,6.308831608558977,39.80135626515285,0.8764629790245531,1.3302924859330367,1.7696780981298985,-0.016477353690520266,0.08968874889780752,0.00804407167885397,0.039555505333301086,0.03211820850994822,0.0010315793178885101,2.114236485795118e-05,0.11244285106658936,0.012643394060432911,6.328766176011413e-05,0.036209940910339355,0.0013111598091199994,9.257795918367346,5.670791662010702,32.1578780739301
54,57.wav,103.359375,125731,1257.31,0.3510240912437439,0.2854035794734955,0.08145520836114883,0.44887205359085774,0.2693721588553215,0.07256135996637657,0.2429647426071288,0.1558892786024266,0.024301467183184978,10.11367416381836,53.961326599121094,2911.824951171875,5.612283706665039,21.88291358947754,478.8619079589844,0.0040153744630515575,1.9838329553604126,3.9355931282043457,2921.58270991931,697.0932635659121,485939.0181089743,2940.2913412308603,276.0132513264108,76183.31490777641,21.084113568085524,6.640470694088793,44.0958510390521,21.084113568085524,6.640470694088793,44.0958510390521,2.5660941189710615,2.728929655451359,7.447057064401872,0.019628105202309693,0.08431188628960483,0.007108494169711255,0.12336168791118421,0.05998956238866715,0.0035987475955837887,6.095274784456706e-06,0.17849542200565338,0.03186061605811119,2.1292325982358307e-05,0.07028282433748245,0.00493967579677701,3.4586122448979593,2.316898605656649,5.3680191488937234
55,58.wav,89.10290948275862,114490,1258.131868131868,0.4017638862133026,0.28262999653816223,0.07987971603870392,0.5845131353658231,0.24862258817381255,0.061813191350245204,0.272136169036298,0.09630804138586142,0.009275238835580797,5.287533760070801,42.17049026489258,1778.35009765625,-0.36066749691963196,40.62074661254883,1650.045166015625,0.007574453949928284,3.178835391998291,10.104994773864746,2220.5313522353126,707.9864772612077,501244.8519847346,2209.8823911685013,491.30414354720676,241379.76146665437,19.743185508716028,6.444565835726671,41.53242881101541,19.743185508716028,6.444565835726671,41.53242881101541,1.8976192868742632,2.430683715502625,5.9082233248096445,0.0010848367175602096,0.0528211682463468,0.002790075814908875,0.10837727360681114,0.05245096905646641,0.002751104154962397,-2.0711780734927743e-07,0.09634474664926529,0.00928230956196785,0.00010736320109572262,0.08749526739120483,0.0076554217375814915,3.0325260770975055,1.7482698457035961,3.0564474533964754
56,59.wav,117.45383522727273,149452,1277.3675213675215,0.3398899734020233,0.2988821566104889,0.08933053910732269,0.46772271340215393,0.2730208442774026,0.07454038140994572,0.25000361611138894,0.1443313038275571,0.0208315252645626,5.018272399902344,26.52515411376953,703.5838012695312,-1.8983510732650757,39.08417510986328,1527.5726318359375,0.004775009583681822,2.4492061138153076,5.998610019683838,2423.9266288438525,831.2929431003759,691047.9572484847,2613.8476168256584,384.82728701755747,148092.04083329355,21.931498133454152,6.377707982765655,40.675159113432755,21.931498133454152,6.377707982765655,40.675159113432755,1.6963797117855195,2.1051729228452287,4.431753035080723,0.018234804711416447,0.08715560158528976,0.007596098887693764,0.10566772838864164,0.07138655003627419,0.005096039526081477,4.028228886454599e-06,0.12223957479000092,0.014942513778805733,1.3830339412379544e-05,0.05605418607592583,0.0031420716550201178,4.258539682539682,2.5558768488852697,6.532506466667695
57,6.wav,117.45383522727273,146487,1262.8189655172414,0.3100284934043884,0.29590290784835815,0.08755853027105331,0.46960549276444635,0.2679940549006913,0.07182081346211473,0.24531929416149278,0.15215708082583704,0.02315177724544031,1.5115669965744019,8.532719612121582,72.80729675292969,-7.428680896759033,42.737789154052734,1826.5186767578125,0.008627242408692837,2.0685882568359375,4.279057502746582,2570.487751834712,834.4813547468699,696359.1314201712,2713.8863856199,326.4548509269204,106572.76969371783,22.09551032146318,6.14631239401659,37.777156044841945,22.09551032146318,6.14631239401659,37.777156044841945,0.888349658657172,1.0303803839959182,1.0616837357235758,-0.002212691838469855,0.0789627621836655,0.006235117811674115,0.10328754625822369,0.06724760174770963,0.00452223994081856,-4.293551114642469e-07,0.07199861109256744,0.005183799657970667,9.131749720836524e-06,0.024168578907847404,0.000584120221901685,3.1288888888888886,1.3520490301095358,1.8280365798201363
58,60.wav,117.45383522727273,141163,1501.7340425531916,0.368587851524353,0.316950261592865,0.10045747458934784,0.5617145088608657,0.26134686979931043,0.06830218635389772,0.26846976307863185,0.10610051670862225,0.01125731964583663,3.284231185913086,36.30744934082031,1318.23095703125,-7.240511894226074,62.22401809692383,3871.828369140625,0.008302942849695683,4.637473106384277,21.506155014038086,2345.690358788106,1546.6165485197741,2392022.748155219,2334.14396634221,1144.5083559407194,1309899.3768181284,20.703372335539886,7.543623538202275,56.906256086119406,20.703372335539886,7.543623538202275,56.906256086119406,0.9999507424816411,1.4876993438867894,2.2132493378011837,0.01575131813875625,0.0580067862593117,0.003364787252133473,0.10016813957285217,0.07874090346541218,0.0062001298785493595,0.002085150685161352,0.07253415882587433,0.0052612037397921085,0.002012228826060891,0.0826328918337822,0.006828194949775934,7.926131519274376,4.585898570944861,21.030465702994125
59,61.wav,112.34714673913044,141697,1276.5495495495495,0.27831530570983887,0.3057504892349243,0.09348335862159729,0.45439716643964767,0.2757832603430133,0.07605640668542227,0.24268055033476021,0.15633132706707012,0.024439483822551254,4.026647090911865,26.857900619506836,721.3468627929688,-2.148013114929199,49.55559539794922,2455.757080078125,0.010876728221774101,2.4206037521362305,5.859323024749756,1786.3120227119541,851.6901392468585,725376.0932903332,1905.8243810145054,619.7408993757573,384078.7823590726,21.932747817161772,6.4986793852933875,42.232833752837244,21.932747817161772,6.4986793852933875,42.232833752837244,1.371696658340866,1.6703898115024625,2.790202122371232,0.010632624963357302,0.07350963189445521,0.005403665981258306,0.08546093447658669,0.0586025081993059,0.0034342539672497156,1.3723700931222993e-06,0.11845988035202026,0.014032742939889431,-4.687148975790478e-05,0.04511118680238724,0.0020350192207843065,7.165678004535147,2.848970156866402,8.11663095471537
